fecha,finalidad,funcion,devengado
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,81745.82
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,83451.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,84705.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,85060.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,86815.48
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,86852.79
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,87577.74
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,89275.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,89961.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,91138.32
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,92000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,92329.43
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,93796.70
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,94434.64
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,95085.24
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,95442.83
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,95796.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,96866.90
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,97619.02
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,98769.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,99726.88
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,100061.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,100790.68
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,102255.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,102408.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,103000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,103288.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,103745.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,106201.03
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,107216.16
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,108446.33
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,108892.71
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,109319.31
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,109481.20
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,111624.94
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,112620.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,113421.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,113650.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,117623.41
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,121014.18
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,121370.08
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,125000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,125080.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,125175.32
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,125965.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,126472.93
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,127822.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,129246.54
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,129800.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,130430.72
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,130640.11
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,130843.13
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,132082.28
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,132381.17
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,133647.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,133966.68
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,139388.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,140144.60
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,140510.95
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,149597.49
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,150000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,150535.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,150841.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,151070.72
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,152363.12
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,154840.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,158973.64
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,161060.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,168397.33
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,168758.10
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,174435.73
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,177274.22
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,177980.83
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,179727.45
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,182433.19
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,183706.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,184027.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,185635.60
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,192161.79
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,193807.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,198098.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,199088.57
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,200246.89
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,202374.35
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,204867.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,207280.25
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,207493.69
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,208030.99
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,211330.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,211789.71
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,212729.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,215157.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,215953.08
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,217505.12
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,218250.95
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,224693.15
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,229374.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,229886.66
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,234400.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,234650.19
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,234939.91
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,237023.30
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,250169.43
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,253049.74
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,266437.09
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,271575.43
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,272535.63
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,282611.41
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,293447.19
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,298130.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,304966.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,308106.79
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,316230.21
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,317172.06
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,317405.69
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,321869.75
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,322255.10
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,323302.28
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,338258.07
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,358535.36
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,389284.17
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,442873.99
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,444806.60
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,453182.46
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,461980.98
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,469472.91
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,474852.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,483538.09
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,552161.67
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,571987.77
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,578998.92
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,616893.03
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,633206.33
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,757631.76
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,810228.06
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,853547.60
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,942392.21
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1017983.76
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1039666.17
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1119750.62
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1198955.64
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1204017.88
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1579166.34
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,1855057.32
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,2758405.97
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,3293110.15
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,4281545.45
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,4712787.37
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,5796576.74
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios culturales,20874319.33
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,33.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,107.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,137.91
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,171.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,193.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,200.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,222.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,313.20
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,338.70
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,354.10
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,380.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,400.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,426.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,500.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,515.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,572.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,572.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,581.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,699.97
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,800.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,910.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,939.60
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,980.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1030.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1162.78
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1202.20
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1249.10
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1249.10
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1341.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1392.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1440.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1450.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1588.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1626.26
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1626.26
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1657.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1753.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1810.50
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1913.76
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2100.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2180.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2288.70
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2600.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2613.33
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2623.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2623.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2641.20
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2728.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2842.16
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3094.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3202.40
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3216.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3250.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3300.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3423.13
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3486.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3500.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3596.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4190.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4331.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4500.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4550.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4575.04
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4680.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4760.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4895.55
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4940.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5091.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5162.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5200.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5238.09
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5549.80
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5599.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5630.71
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5910.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5953.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5997.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,6000.00
2026-09-15,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,6150.00
