fecha,sector,actividad,devengado
2026-09-04,ADMINISTRACION GENERAL,OTROS,17987.68
2026-09-04,ADMINISTRACION GENERAL,OTROS,19632.73
2026-09-04,ADMINISTRACION GENERAL,OTROS,20766.22
2026-09-04,ADMINISTRACION GENERAL,OTROS,21310.37
2026-09-04,ADMINISTRACION GENERAL,OTROS,22686.00
2026-09-04,ADMINISTRACION GENERAL,OTROS,23373.60
2026-09-04,ADMINISTRACION GENERAL,OTROS,23512.67
2026-09-04,ADMINISTRACION GENERAL,OTROS,24187.80
2026-09-04,ADMINISTRACION GENERAL,OTROS,25299.30
2026-09-04,ADMINISTRACION GENERAL,OTROS,26192.00
2026-09-04,ADMINISTRACION GENERAL,OTROS,28644.00
2026-09-04,ADMINISTRACION GENERAL,OTROS,33261.87
2026-09-04,ADMINISTRACION GENERAL,OTROS,33636.04
2026-09-04,ADMINISTRACION GENERAL,OTROS,33825.28
2026-09-04,ADMINISTRACION GENERAL,OTROS,35098.73
2026-09-04,ADMINISTRACION GENERAL,OTROS,35572.19
2026-09-04,ADMINISTRACION GENERAL,OTROS,36581.34
2026-09-04,ADMINISTRACION GENERAL,OTROS,37429.57
2026-09-04,ADMINISTRACION GENERAL,OTROS,37581.93
2026-09-04,ADMINISTRACION GENERAL,OTROS,40897.09
2026-09-04,ADMINISTRACION GENERAL,OTROS,41134.85
2026-09-04,ADMINISTRACION GENERAL,OTROS,41887.39
2026-09-04,ADMINISTRACION GENERAL,OTROS,42233.91
2026-09-04,ADMINISTRACION GENERAL,OTROS,43684.00
2026-09-04,ADMINISTRACION GENERAL,OTROS,45008.70
2026-09-04,ADMINISTRACION GENERAL,OTROS,48853.56
2026-09-04,ADMINISTRACION GENERAL,OTROS,50584.62
2026-09-04,ADMINISTRACION GENERAL,OTROS,52137.90
2026-09-04,ADMINISTRACION GENERAL,OTROS,53493.84
2026-09-04,ADMINISTRACION GENERAL,OTROS,54094.11
2026-09-04,ADMINISTRACION GENERAL,OTROS,54865.50
2026-09-04,ADMINISTRACION GENERAL,OTROS,56982.99
2026-09-04,ADMINISTRACION GENERAL,OTROS,59931.30
2026-09-04,ADMINISTRACION GENERAL,OTROS,60005.00
2026-09-04,ADMINISTRACION GENERAL,OTROS,64090.37
2026-09-04,ADMINISTRACION GENERAL,OTROS,64472.91
2026-09-04,ADMINISTRACION GENERAL,OTROS,64829.55
2026-09-04,ADMINISTRACION GENERAL,OTROS,66220.55
2026-09-04,ADMINISTRACION GENERAL,OTROS,72103.51
2026-09-04,ADMINISTRACION GENERAL,OTROS,72752.50
2026-09-04,ADMINISTRACION GENERAL,OTROS,76812.87
2026-09-04,ADMINISTRACION GENERAL,OTROS,77424.58
2026-09-04,ADMINISTRACION GENERAL,OTROS,83160.53
2026-09-04,ADMINISTRACION GENERAL,OTROS,92220.63
2026-09-04,ADMINISTRACION GENERAL,OTROS,97038.23
2026-09-04,ADMINISTRACION GENERAL,OTROS,98008.49
2026-09-04,ADMINISTRACION GENERAL,OTROS,99988.28
2026-09-04,ADMINISTRACION GENERAL,OTROS,103184.66
2026-09-04,ADMINISTRACION GENERAL,OTROS,108880.77
2026-09-04,ADMINISTRACION GENERAL,OTROS,113780.04
2026-09-04,ADMINISTRACION GENERAL,OTROS,121797.72
2026-09-04,ADMINISTRACION GENERAL,OTROS,122810.16
2026-09-04,ADMINISTRACION GENERAL,OTROS,124392.80
2026-09-04,ADMINISTRACION GENERAL,OTROS,125710.01
2026-09-04,ADMINISTRACION GENERAL,OTROS,127016.64
2026-09-04,ADMINISTRACION GENERAL,OTROS,137678.24
2026-09-04,ADMINISTRACION GENERAL,OTROS,143226.00
2026-09-04,ADMINISTRACION GENERAL,OTROS,144957.88
2026-09-04,ADMINISTRACION GENERAL,OTROS,154103.88
2026-09-04,ADMINISTRACION GENERAL,OTROS,166755.16
2026-09-04,ADMINISTRACION GENERAL,OTROS,181943.38
2026-09-04,ADMINISTRACION GENERAL,OTROS,186998.74
2026-09-04,ADMINISTRACION GENERAL,OTROS,203879.51
2026-09-04,ADMINISTRACION GENERAL,OTROS,205079.26
2026-09-04,ADMINISTRACION GENERAL,OTROS,214243.99
2026-09-04,ADMINISTRACION GENERAL,OTROS,225950.07
2026-09-04,ADMINISTRACION GENERAL,OTROS,226970.50
2026-09-04,ADMINISTRACION GENERAL,OTROS,234157.81
2026-09-04,ADMINISTRACION GENERAL,OTROS,238570.35
2026-09-04,ADMINISTRACION GENERAL,OTROS,295479.66
2026-09-04,ADMINISTRACION GENERAL,OTROS,358065.68
2026-09-04,ADMINISTRACION GENERAL,OTROS,402272.46
2026-09-04,ADMINISTRACION GENERAL,OTROS,417575.38
2026-09-04,ADMINISTRACION GENERAL,OTROS,507689.72
2026-09-04,ADMINISTRACION GENERAL,OTROS,510119.08
2026-09-04,ADMINISTRACION GENERAL,OTROS,512632.77
2026-09-04,ADMINISTRACION GENERAL,OTROS,529778.11
2026-09-04,ADMINISTRACION GENERAL,OTROS,535394.88
2026-09-04,ADMINISTRACION GENERAL,OTROS,577850.27
2026-09-04,ADMINISTRACION GENERAL,OTROS,593610.97
2026-09-04,ADMINISTRACION GENERAL,OTROS,734555.52
2026-09-04,ADMINISTRACION GENERAL,OTROS,847181.48
2026-09-04,ADMINISTRACION GENERAL,OTROS,2535407.91
2026-09-04,ADMINISTRACION GENERAL,OTROS,2798707.52
2026-09-04,ADMINISTRACION GENERAL,OTROS,3341949.75
2026-09-04,ADMINISTRACION GENERAL,OTROS,5695641.23
2026-09-04,ADMINISTRACION GENERAL,OTROS,6918704.18
2026-09-04,ADMINISTRACION GENERAL,RELACIONES EXTERIORES,3097.85
2026-09-04,ADMINISTRACION GENERAL,RELACIONES EXTERIORES,320781.57
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,440.75
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,1785.00
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,2275.90
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,7330.00
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,8899.10
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,10722.02
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,12050.00
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,18218.59
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,28729.00
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,49434.63
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,58760.38
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,58844.07
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,59825.89
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,70423.69
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,100956.23
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,105775.44
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,111678.94
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,119995.79
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,221177.41
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,289224.10
2026-09-04,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,1097982.41
2026-09-04,AGROPECUARIO,ACUICULTURA (CRIANZA ARTIFICIAL),8400.00
2026-09-04,AGROPECUARIO,ACUICULTURA (CRIANZA ARTIFICIAL),17757.45
2026-09-04,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,209528.00
2026-09-04,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,256230.93
2026-09-04,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,385701.43
2026-09-04,AGROPECUARIO,DESARROLLO APICOLA,1740.81
2026-09-04,AGROPECUARIO,DRENAJES,29835.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,200.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,2222.05
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,2835.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,3610.07
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,3695.33
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,4500.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,5300.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,5378.57
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,6388.80
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,6600.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,7300.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,11410.04
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,14035.93
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,16068.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,19500.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,19992.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,20482.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,44555.88
2026-09-04,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,4500.00
2026-09-04,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,5940.00
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,58.17
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,127.20
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,843.94
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,3364.67
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,3571.50
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,4000.00
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,4776.10
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,6190.45
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,9526.70
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,12679.90
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,13810.01
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,16199.89
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,20630.00
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,26331.43
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION,26950.00
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,105.00
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,348.00
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,2786.67
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,3100.00
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,3300.00
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,8239.36
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,15471.72
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,20900.00
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,67231.05
2026-09-04,AGROPECUARIO,EXTENSION Y CAPACITACION PECUARIA,255836.69
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,110.30
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,208.80
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,773.25
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,835.20
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,939.90
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,952.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,1335.36
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,1380.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,1500.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,2340.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,2460.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,2664.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,3000.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,3271.80
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,3300.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,3400.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,3453.33
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,3454.27
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,3500.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,3610.07
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,3700.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,4000.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,4000.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,4202.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,4500.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,4800.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,4955.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,5500.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,5880.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,5883.33
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,6472.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,6492.52
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,6600.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,6641.50
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,6860.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,6981.67
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,7300.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,7350.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,7569.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,7680.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,7800.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,7860.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,8090.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,8150.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,8600.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,8800.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,8929.77
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,9900.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,10310.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,11300.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,11400.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,11700.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,11800.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,11823.60
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,13200.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,13924.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,15620.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,17724.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,19200.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,20576.46
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,23780.27
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,27331.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,28485.47
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,29862.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,31264.28
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,33572.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,34082.40
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,36018.96
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,38139.32
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,39336.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,49506.42
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,83970.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,137999.00
2026-09-04,AGROPECUARIO,FOMENTO A LA PRODUCCIÓN AGRICOLA,332732.70
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,55.50
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,74.50
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,174.00
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,200.00
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,3600.00
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,3714.80
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,4000.00
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,6120.32
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,6970.00
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,8297.28
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,11950.00
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,18567.33
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,19314.00
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,23952.00
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,34800.00
2026-09-04,AGROPECUARIO,FOMENTO GANADERO,110859.60
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,563.90
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,700.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,1820.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,2040.60
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,3800.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,3867.93
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,3950.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,4200.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,8240.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,9630.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,14100.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,17820.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,19997.50
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,20859.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,68131.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,79866.32
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,101831.18
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO AGRICOLA,824669.75
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO PECUARIO,714.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO PECUARIO,3300.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO PECUARIO,6800.00
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO PECUARIO,18384.01
2026-09-04,AGROPECUARIO,INFRAESTRUCTURA DE APOYO PECUARIO,18907.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,500.01
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,608.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,1392.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,1400.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,1422.63
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,2174.10
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,2977.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,3300.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,3341.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,3400.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,3500.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,4000.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,4061.34
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,5013.25
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,5756.80
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,5929.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,6200.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,6260.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,7300.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,9131.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,11271.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,11772.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,12100.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,12776.50
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,27096.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,38783.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,45780.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,69320.06
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,199200.00
2026-09-04,AGROPECUARIO,INVESTIGACION AGRICOLA,1028167.58
2026-09-04,AGROPECUARIO,INVESTIGACION PECUARIA,2000.00
2026-09-04,AGROPECUARIO,INVESTIGACION PECUARIA,3000.00
2026-09-04,AGROPECUARIO,INVESTIGACION PECUARIA,3300.00
2026-09-04,AGROPECUARIO,INVESTIGACIÓN SEGURIDAD Y SOBERANIA ALIMENTARIA,34.80
2026-09-04,AGROPECUARIO,INVESTIGACIÓN SEGURIDAD Y SOBERANIA ALIMENTARIA,3300.00
2026-09-04,AGROPECUARIO,INVESTIGACIÓN SEGURIDAD Y SOBERANIA ALIMENTARIA,7298.33
2026-09-04,AGROPECUARIO,INVESTIGACIÓN SEGURIDAD Y SOBERANIA ALIMENTARIA,1032922.28
2026-09-04,AGROPECUARIO,MEJORAMIENTO GENETICO,2835.00
2026-09-04,AGROPECUARIO,MEJORAMIENTO GENETICO,4500.86
2026-09-04,AGROPECUARIO,MEJORAMIENTO GENETICO,5990.60
2026-09-04,AGROPECUARIO,MEJORAMIENTO Y AMPLIACION DE SISTEMA DE RIEGO,400.00
2026-09-04,AGROPECUARIO,MEJORAMIENTO Y AMPLIACION DE SISTEMA DE RIEGO,2400.00
2026-09-04,AGROPECUARIO,MEJORAMIENTO Y AMPLIACION DE SISTEMA DE RIEGO,5360.00
2026-09-04,AGROPECUARIO,MEJORAMIENTO Y AMPLIACION DE SISTEMA DE RIEGO,6186.34
2026-09-04,AGROPECUARIO,MEJORAMIENTO Y AMPLIACION DE SISTEMA DE RIEGO,7007.58
2026-09-04,AGROPECUARIO,MEJORAMIENTO Y AMPLIACION DE SISTEMA DE RIEGO,10850.00
2026-09-04,AGROPECUARIO,MEJORAMIENTO Y AMPLIACION DE SISTEMA DE RIEGO,19888.00
2026-09-04,AGROPECUARIO,MEJORAMIENTO Y AMPLIACION DE SISTEMA DE RIEGO,20800.00
2026-09-04,AGROPECUARIO,MEJORAMIENTO Y AMPLIACION DE SISTEMA DE RIEGO,174681.36
2026-09-04,AGROPECUARIO,"MICRORIEGO Y OTROS (ATAJADOS,RESERV. Y PERF. DE POZOS)",2520.00
2026-09-04,AGROPECUARIO,"MICRORIEGO Y OTROS (ATAJADOS,RESERV. Y PERF. DE POZOS)",3420.00
2026-09-04,AGROPECUARIO,"MICRORIEGO Y OTROS (ATAJADOS,RESERV. Y PERF. DE POZOS)",3546.67
2026-09-04,AGROPECUARIO,"MICRORIEGO Y OTROS (ATAJADOS,RESERV. Y PERF. DE POZOS)",3697.20
2026-09-04,AGROPECUARIO,"MICRORIEGO Y OTROS (ATAJADOS,RESERV. Y PERF. DE POZOS)",5265.00
2026-09-04,AGROPECUARIO,"MICRORIEGO Y OTROS (ATAJADOS,RESERV. Y PERF. DE POZOS)",9142.00
2026-09-04,AGROPECUARIO,"MICRORIEGO Y OTROS (ATAJADOS,RESERV. Y PERF. DE POZOS)",19187.00
2026-09-04,AGROPECUARIO,"MICRORIEGO Y OTROS (ATAJADOS,RESERV. Y PERF. DE POZOS)",196169.66
2026-09-04,AGROPECUARIO,MULTIPROGRAMA,38.44
2026-09-04,AGROPECUARIO,MULTIPROGRAMA,421.57
2026-09-04,AGROPECUARIO,MULTIPROGRAMA,573.90
