fecha,grupo,partida,devengado
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1117489.74
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1123035.6500000001
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1165238.15
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1182501.0899999999
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1245418.25
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1259917.32
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1314481.04
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1339299.1600000001
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1355164.65
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1384617.58
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1416734.31
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1463615.0400000003
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1522526.99
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1625946.55
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1682792.18
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1714304.5999999996
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1729941.24
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1762517.0000000002
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1790293.17
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1819685.95
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1846636.31
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,1893922.2899999998
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,2021668.7
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,2219423.24
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,2270672.93
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,2362255.7
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,2462554.7599999993
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,2920539.7
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,3184196.92
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,3318750.48
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,3343875.18
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,3501421.700000001
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,3581257.92
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,3759794.4299999997
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,3811639.190000001
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,3876323.1500000004
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,4900547.489999998
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,5551585.56
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,5724399.419999997
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,5849020.140000001
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,6848223.709999999
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,10058854.469999999
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,15014201.549999991
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,21006531.37
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado,26921214.35
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado - Llave en Mano,91767.5
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado - Llave en Mano,143344.38000000035
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado - Llave en Mano,916918.27
2026-08-12,ACTIVOS REALES,Construcciones y Mejoras de Bienes Públicos Nacionales de Dominio Privado - Llave en Mano,950921.52
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,400.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,953.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,1050.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,1125.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,1500.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,1620.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,1800.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,2100.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,2120.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,2500.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,2530.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,2790.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,2840.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,3950.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,3968.36
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,4000.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,4776.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,5130.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,5700.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,5940.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,6100.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,6600.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,7220.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,7400.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,7650.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,8000.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,8600.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,9800.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,12120.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,13000.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,13409.36
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,14031.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,15300.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,15850.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,16800.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,17036.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,18250.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,19000.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,19500.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,19710.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,19760.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,20716.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,23550.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,23685.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,24565.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,24600.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,24800.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,27840.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,30246.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,33300.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,38800.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,40076.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,41445.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,42638.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,47400.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,51377.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,64797.600000000006
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,68883.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,85240.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,93150.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,94000.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,116420.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,118860.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,120000.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,155070.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,176476.84
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,209394.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,410000.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,417596.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,521800.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,815900.0
2026-08-12,ACTIVOS REALES,Equipo Educacional y Recreativo,905236.64
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,710.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,1180.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,1650.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,2000.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,3700.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,4100.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,4500.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,5400.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,5600.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,5990.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,6635.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,7500.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,7790.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,8133.55
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,8920.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,9150.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,10500.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,12490.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,13000.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,15000.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,17250.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,18269.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,19310.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,19350.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,19489.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,19650.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,24500.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,29100.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,29850.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,34390.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,35869.85
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,37199.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,43756.520000000004
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,50000.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,52499.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,59869.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,62175.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,69710.46
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,75580.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,77410.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,77995.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,90563.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,96735.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,141013.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,162029.26
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,177000.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,181051.99
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,181865.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,229480.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,326778.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,380000.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,384841.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,570525.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,1577251.0
2026-08-12,ACTIVOS REALES,Equipo Médico y de Laboratorio,40945883.42
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,700.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,750.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,1200.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,1200.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,2400.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,2500.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,2840.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,3395.7
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,3470.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,3670.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,4280.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,4700.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,4735.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,4800.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,5800.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,5920.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,6000.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,6500.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,6800.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,6950.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,7000.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,7470.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,7557.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,8500.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,8500.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,9037.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,9325.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,9678.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,9900.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,10200.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,10360.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,10730.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,10800.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,11400.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,11500.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,11605.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,14625.6
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,15306.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,16909.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,18270.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,18370.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,18920.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,19110.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,19760.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,19888.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,19994.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,21010.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,21650.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,26781.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,27000.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,27720.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,29067.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,30637.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,34800.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,35695.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,36489.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,39947.5
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,42090.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,50000.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,50012.2
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,53212.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,59988.00000000001
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,61650.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,70374.79999999999
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,75000.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,78100.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,89480.06
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,96873.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,114500.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,154155.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,183244.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,352313.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,364864.7
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,374886.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,400579.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,890000.0
2026-08-12,ACTIVOS REALES,Equipo de Comunicación,1108990.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,170.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,460.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,600.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,960.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,1120.2100000000064
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,1550.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,1680.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,2100.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,2150.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,2200.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,2350.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,2520.0
2026-08-12,ACTIVOS REALES,Equipo de Oficina y Muebles,2650.0
